Datetime,Total_Load,Temperature,Humidity,WindSpeed,F1_132KV_PowerConsumption,F2_132KV_PowerConsumption,F3_132KV_PowerConsumption
2017-12-24 11:00:00,57640.733189000006,9.64,94.7,0.083,27218.25095,20730.28536,9692.196879
2017-12-24 11:10:00,58160.404623999995,10.07,94.5,0.084,27461.59696,21046.94692,9651.860744
2017-12-24 11:20:00,58451.440844,10.52,94.0,0.084,27437.26236,21304.69469,9709.483794
2017-12-24 11:30:00,59092.284553,10.84,92.7,0.084,27747.52852,21566.12458,9778.631453
2017-12-24 11:40:00,59939.14602,11.41,92.0,0.084,28118.63118,21845.96502,9974.54982
2017-12-24 11:50:00,60026.544630000004,11.97,90.0,0.086,28136.88213,21845.96502,10043.69748
2017-12-24 12:00:00,60251.598020000005,12.33,87.9,0.084,27923.95437,22111.07702,10216.56663
2017-12-24 12:10:00,60330.229100000004,12.73,85.0,0.083,28112.54753,22122.12335,10095.55822
2017-12-24 12:20:00,61510.263450000006,13.2,81.7,0.087,28891.25475,22390.91746,10228.09124
2017-12-24 12:30:00,62020.45678,13.7,79.2,0.087,29183.26996,22453.51335,10383.67347
2017-12-24 12:40:00,62005.41179,14.07,77.0,0.085,29207.60456,22431.42068,10366.38655
2017-12-24 12:50:00,61732.289690000005,14.67,75.2,0.085,29000.76046,22365.14268,10366.38655
2017-12-24 13:00:00,61729.08105000001,15.29,73.5,0.084,28970.34221,22357.77846,10400.96038
2017-12-24 13:10:00,61958.476859999995,15.76,69.29,0.085,29055.51331,22398.28168,10504.68187
2017-12-24 13:20:00,61765.09185999999,16.23,68.09,0.087,28751.3308,22589.75146,10424.0096
2017-12-24 13:30:00,61919.26117,16.54,64.82,0.085,28860.8365,22622.89046,10435.53421
2017-12-24 13:40:00,61639.908110000004,17.02,63.08,0.084,28714.8289,22552.93035,10372.14886
2017-12-24 13:50:00,61692.74304,17.38,59.58,0.084,28739.1635,22604.4799,10349.09964
2017-12-24 14:00:00,61651.26776,17.46,59.05,0.088,28757.41445,22475.60601,10418.2473
2017-12-24 14:10:00,61593.65379,17.61,58.98,0.083,28873.0038,22394.59957,10326.05042
2017-12-24 14:20:00,61498.23917,17.73,58.01,0.082,28988.59316,22166.30868,10343.33733
2017-12-24 14:30:00,61670.34612,17.8,57.61,0.086,29073.76426,22287.81835,10308.76351
2017-12-24 14:40:00,61906.766639999994,17.77,57.34,0.08,28921.673,22497.69868,10487.39496
2017-12-24 14:50:00,61343.73197,17.9,56.88,0.084,28477.56654,22494.01657,10372.14886
2017-12-24 15:00:00,61062.928029999995,17.96,56.01,0.086,28404.56274,22280.45413,10377.91116
2017-12-24 15:10:00,60926.573070000006,17.99,56.21,0.085,28489.73384,22295.18257,10141.65666
2017-12-24 15:20:00,60661.46215,18.11,56.68,0.086,28380.22814,22162.62657,10118.60744
2017-12-24 15:30:00,60037.10041,18.12,55.67,0.085,27826.61597,22155.26235,10055.22209
2017-12-24 15:40:00,59480.62659,18.13,55.67,0.083,27498.09886,22007.97791,9974.54982
2017-12-24 15:50:00,59256.506781000004,18.11,56.17,0.089,27449.42966,21890.15035,9916.926771
2017-12-24 16:00:00,59055.780533,18.01,56.04,0.087,27406.84411,21904.8788,9744.057623
2017-12-24 16:10:00,58874.51632,17.8,57.14,0.083,27169.58175,21764.95858,9939.97599
2017-12-24 16:20:00,59010.935397,17.71,56.71,0.081,27315.58935,21853.32924,9842.016807
2017-12-24 16:30:00,59499.19996499999,17.55,57.51,0.085,27412.92776,22140.53391,9945.738295
2017-12-24 16:40:00,60235.74007,17.41,57.48,0.083,27741.44487,22254.67935,10239.61585
2017-12-24 16:50:00,61801.47567,17.5,57.78,0.082,28069.96198,22737.0359,10994.47779
2017-12-24 17:00:00,64252.602979999996,17.35,58.31,0.083,28885.1711,23105.24701,12262.18487
2017-12-24 17:10:00,68597.54807,17.17,58.68,0.085,29846.38783,24806.38233,13944.77791
2017-12-24 17:20:00,73737.37399000001,16.95,59.81,0.084,32243.34601,26713.71586,14780.31212
2017-12-24 17:30:00,79362.86771,16.8,59.78,0.088,35406.84411,28853.0224,15103.0012
2017-12-24 17:40:00,81576.25619,16.5,60.38,0.086,36471.48289,29604.17306,15500.60024
2017-12-24 17:50:00,82880.82895,16.1,62.85,0.085,37025.09506,30182.2645,15673.46939
2017-12-24 18:00:00,83235.42081,15.93,64.52,0.088,37195.43726,30274.31728,15765.66627
2017-12-24 18:10:00,83577.70286,15.74,65.52,0.088,37450.95057,30355.32372,15771.42857
2017-12-24 18:20:00,83802.93615,15.66,66.39,0.088,37493.53612,30440.01227,15869.38776
2017-12-24 18:30:00,83860.24642,15.58,66.76,0.082,37396.19772,30594.66094,15869.38776
2017-12-24 18:40:00,84089.80823,15.37,68.09,0.086,37590.87452,30543.11138,15955.82233
2017-12-24 18:50:00,84413.4838,15.09,69.09,0.085,37663.87833,30609.38938,16140.21609
2017-12-24 19:00:00,84902.75566999998,14.84,70.3,0.087,38053.23194,30830.31605,16019.20768
2017-12-24 19:10:00,85343.61450000001,14.96,70.0,0.085,38016.73004,31117.52071,16209.36375
2017-12-24 19:20:00,85354.97950999999,14.88,71.0,0.082,38034.98099,31099.11016,16220.88836
2017-12-24 19:30:00,85824.21913,14.82,71.2,0.081,38357.41445,31257.44093,16209.36375
2017-12-24 19:40:00,85817.32783,14.52,72.4,0.084,38381.74905,31180.1166,16255.46218
2017-12-24 19:50:00,85464.64267,14.25,72.8,0.084,38083.65019,31154.34182,16226.65066
2017-12-24 20:00:00,85958.02791,13.98,74.0,0.085,38320.91255,31272.16938,16364.94598
2017-12-24 20:10:00,86315.2167,13.82,74.7,0.083,38734.60076,31290.57993,16290.03601
2017-12-24 20:20:00,86066.61499,13.61,76.2,0.085,38728.51711,31169.07027,16169.02761
2017-12-24 20:30:00,85933.91489,13.37,77.5,0.086,38728.51711,31128.56705,16076.83073
2017-12-24 20:40:00,85637.71898,13.08,78.1,0.084,38424.3346,31032.83216,16180.55222
2017-12-24 20:50:00,85072.13277999999,12.79,78.2,0.082,38053.23194,30999.69316,16019.20768
2017-12-24 21:00:00,84442.1758,12.34,79.3,0.088,37761.21673,30730.89905,15950.06002
2017-12-24 21:10:00,83699.85416,11.83,81.4,0.08,37311.02662,30646.21049,15742.61705
2017-12-24 21:20:00,82842.42142,11.68,82.5,0.083,37006.84411,30248.5425,15587.03481
2017-12-24 21:30:00,81966.41265,11.54,82.8,0.086,36538.40304,29990.79472,15437.21489
2017-12-24 21:40:00,80819.69025,11.54,82.3,0.081,35942.20532,29618.9015,15258.58343
2017-12-24 21:50:00,80007.56009,11.55,81.8,0.081,35510.26616,29394.29273,15103.0012
2017-12-24 22:00:00,78980.62752000001,11.45,82.7,0.085,35370.34221,28853.0224,14757.26291
2017-12-24 22:10:00,77778.8416,11.23,83.1,0.082,34926.23574,28297.02363,14555.58223
2017-12-24 22:20:00,76249.67611,11.08,83.3,0.084,34299.61977,27671.06474,14278.9916
2017-12-24 22:30:00,75464.12195,10.96,83.7,0.08,33709.5057,27660.01841,14094.59784
2017-12-24 22:40:00,73721.24564000001,11.02,83.6,0.085,32997.71863,26986.19208,13737.33493
2017-12-24 22:50:00,72389.14035,10.95,82.4,0.086,32340.68441,26518.56398,13529.89196
2017-12-24 23:00:00,70737.97035,10.73,83.2,0.085,31580.22814,25841.05554,13316.68667
2017-12-24 23:10:00,69060.39572,10.61,84.3,0.085,30801.52091,25218.77877,13040.09604
2017-12-24 23:20:00,67586.2884,10.58,84.2,0.082,30047.14829,24718.01166,12821.12845
2017-12-24 23:30:00,65687.16419,10.47,83.6,0.084,29323.19392,23911.62933,12452.34094
2017-12-24 23:40:00,64178.61806,10.21,84.2,0.082,28453.23194,23399.81589,12325.57023
2017-12-24 23:50:00,62711.08335,9.97,85.0,0.085,27917.87072,22703.8969,12089.31573
2017-12-25 00:00:00,61349.521160000004,9.82,85.5,0.079,27260.8365,22206.81191,11881.87275
2017-12-25 00:10:00,59811.400219999996,9.88,85.6,0.08,26585.55133,21683.95213,11541.89676
2017-12-25 00:20:00,58578.57047,10.07,85.5,0.081,26177.94677,21135.31758,11265.30612
2017-12-25 00:30:00,57212.99253,10.11,84.8,0.085,25466.1597,20619.82203,11127.0108
2017-12-25 00:40:00,55933.404010000006,9.75,85.1,0.083,25022.05323,19997.54526,10913.80552
2017-12-25 00:50:00,55003.124939999994,9.51,85.5,0.083,24584.03042,19655.10893,10763.98559
2017-12-25 01:00:00,53934.705870000005,9.26,86.4,0.085,24304.18251,19102.79227,10527.73109
2017-12-25 01:10:00,53201.46613,9.21,87.1,0.082,23878.327,18749.3096,10573.82953
2017-12-25 01:20:00,52302.88909,9.08,87.1,0.082,23397.71863,18509.97238,10395.19808
2017-12-25 01:30:00,51509.5031,8.81,87.3,0.082,23282.12928,18016.5695,10210.80432
2017-12-25 01:40:00,50571.86836,8.62,87.9,0.079,22752.85171,17821.41761,9997.59904
2017-12-25 01:50:00,50264.97365,8.6,88.2,0.082,22649.42966,17640.99417,9974.54982
2017-12-25 02:00:00,49420.034903,8.61,88.3,0.083,22339.1635,17302.23995,9778.631453
2017-12-25 02:10:00,49040.955779,8.49,88.2,0.082,22235.74144,17147.59129,9657.623049
2017-12-25 02:20:00,48654.039506,8.56,88.1,0.082,22107.98479,17055.53851,9490.516206
2017-12-25 02:30:00,48349.716098,8.42,87.7,0.081,21998.47909,16941.39307,9409.843938
2017-12-25 02:40:00,48327.444046000004,8.32,87.7,0.085,21949.80989,16864.06873,9513.565426
2017-12-25 02:50:00,47762.489306999996,8.2,87.9,0.082,21694.29658,16646.82418,9421.368547
2017-12-25 03:00:00,47885.291293,8.07,87.9,0.082,21791.63498,16724.14851,9369.507803
2017-12-25 03:10:00,47455.776104000004,7.99,88.3,0.082,21682.12928,16484.81129,9288.835534
2017-12-25 03:20:00,47487.621174,7.9,88.6,0.083,21487.45247,16665.23473,9334.933974
2017-12-25 03:30:00,47391.885213,7.8,88.8,0.085,21596.95817,16436.94385,9357.983193
2017-12-25 03:40:00,47117.340029,7.79,88.7,0.084,21493.53612,16352.25529,9271.548619
2017-12-25 03:50:00,47001.429849,7.74,88.7,0.083,21578.70722,16116.60018,9306.122449
2017-12-25 04:00:00,47003.670194,7.79,88.7,0.086,21505.70342,16197.60663,9300.360144
2017-12-25 04:10:00,47159.566827,7.5,88.9,0.083,21438.78327,16241.79196,9478.991597
2017-12-25 04:20:00,46795.854033,7.45,89.4,0.084,21317.11027,16109.23596,9369.507803
2017-12-25 04:30:00,47082.576128,7.41,89.9,0.082,21493.53612,16179.19607,9409.843938
2017-12-25 04:40:00,47068.344143999995,7.26,90.1,0.082,21463.11787,16293.34152,9311.884754
2017-12-25 04:50:00,47369.305193,7.3,90.2,0.083,21481.36882,16506.90396,9381.032413
2017-12-25 05:00:00,47951.39418199999,7.4,90.2,0.083,21828.13688,16661.55262,9461.704682
2017-12-25 05:10:00,48057.528452,7.23,89.8,0.082,21730.79848,16841.97607,9484.753902
2017-12-25 05:20:00,48252.055272000005,7.17,89.9,0.083,22004.56274,16808.83707,9438.655462
2017-12-25 05:30:00,48741.779232,7.27,90.0,0.081,22199.23954,17092.35962,9450.180072
2017-12-25 05:40:00,49259.647455,7.34,89.7,0.085,22284.41065,17346.42528,9628.811525
2017-12-25 05:50:00,51360.349921,7.14,89.5,0.082,23184.79087,18281.6815,9893.877551
2017-12-25 06:00:00,51949.670272,7.22,89.5,0.083,23428.13688,18719.85272,9801.680672
2017-12-25 06:10:00,51962.5166,7.3,89.1,0.087,23653.23194,18697.76005,9611.52461
2017-12-25 06:20:00,51968.150832,7.33,88.6,0.085,23841.8251,18664.62105,9461.704682
2017-12-25 06:30:00,52668.59162399999,7.31,87.9,0.085,24188.59316,19191.16293,9288.835534
2017-12-25 06:40:00,52527.125073,7.02,87.9,0.082,24249.42966,19294.26204,8983.433373
2017-12-25 06:50:00,51770.387775,6.835,87.8,0.08,23896.57795,19040.19638,8833.613445
2017-12-25 07:00:00,51111.349256,6.412,88.2,0.083,23312.54753,19397.36115,8401.440576
2017-12-25 07:10:00,51460.414840000005,6.451,88.3,0.086,23744.48669,19625.65204,8090.27611
2017-12-25 07:20:00,50521.994459999994,6.586,88.1,0.082,23744.48669,19051.24271,7726.26506
2017-12-25 07:30:00,49946.29709,6.518,87.9,0.081,23470.72243,18749.3096,7726.26506
2017-12-25 07:40:00,49292.78912,6.12,88.3,0.08,22971.86312,18594.66094,7726.26506
2017-12-25 07:50:00,49518.35926,5.744,89.1,0.083,23002.28137,18789.81283,7726.26506
2017-12-25 08:00:00,50298.662529999994,5.739,89.3,0.084,23598.47909,18973.91838,7726.26506
2017-12-25 08:10:00,51097.69183,5.849,89.5,0.086,24018.25095,19353.17582,7726.26506
2017-12-25 08:20:00,51969.565339999994,6.026,89.3,0.083,24529.27757,19714.02271,7726.26506
2017-12-25 08:30:00,53045.398859999994,5.915,88.7,0.083,25155.89354,20163.24026,7726.26506
2017-12-25 08:40:00,53903.02645,5.961,89.3,0.082,25752.09125,20424.67014,7726.26506
2017-12-25 08:50:00,54212.00831,6.145,88.8,0.085,25928.51711,20557.22614,7726.26506
2017-12-25 09:00:00,55685.677329000006,6.107,88.3,0.084,26634.22053,21208.9598,7842.496999
2017-12-25 09:10:00,57211.831177,5.695,89.0,0.083,27565.01901,21654.49524,7992.316927
2017-12-25 09:20:00,56340.714589999996,6.12,89.1,0.092,26208.36502,22019.02424,8113.32533
2017-12-25 09:30:00,57234.29794,6.37,87.9,0.087,26731.55894,22026.38846,8476.35054
2017-12-25 09:40:00,58636.075665,6.348,87.3,0.084,27595.43726,22512.42712,8528.211285
2017-12-25 09:50:00,60232.656141,6.593,86.6,0.088,28684.41065,22766.49279,8781.752701
2017-12-25 10:00:00,61467.806367,6.939,86.1,0.085,29700.38023,23072.10801,8695.318127
2017-12-25 10:10:00,62521.87177799999,7.01,85.6,0.089,30266.1597,23594.96778,8660.744298
2017-12-25 10:20:00,63960.102254,7.24,85.9,0.086,30710.26616,24324.02577,8925.810324
2017-12-25 10:30:00,65045.810386000005,7.57,85.5,0.089,31032.69962,24839.52133,9173.589436
2017-12-25 10:40:00,65603.59096100001,7.86,85.4,0.087,31549.80989,24920.52777,9133.253301
2017-12-25 10:50:00,65853.48875599999,8.08,84.2,0.084,31531.55894,25159.86499,9162.064826
2017-12-25 11:00:00,66116.013954,8.36,84.1,0.086,31555.89354,25248.23566,9311.884754
2017-12-25 11:10:00,66950.36486,8.71,82.7,0.086,31799.23954,25528.0761,9623.04922
2017-12-25 11:20:00,67313.757373,9.32,82.0,0.087,32066.92015,25491.25499,9755.582233
2017-12-25 11:30:00,68043.972655,9.82,80.0,0.09,32541.44487,25885.24087,9617.286915
2017-12-25 11:40:00,68059.492704,10.35,77.4,0.088,32584.03042,25800.55232,9674.909964
2017-12-25 11:50:00,68604.896141,11.1,76.9,0.086,32760.45627,25973.61154,9870.828331
2017-12-25 12:00:00,68867.56171000001,11.63,73.5,0.089,32644.86692,26109.84965,10112.84514
2017-12-25 12:10:00,68932.926447,12.22,71.7,0.086,32657.03422,26433.87542,9842.016807
2017-12-25 12:20:00,69085.82161700001,12.59,70.0,0.087,32638.78327,26651.11998,9795.918367
2017-12-25 12:30:00,69350.306953,12.84,67.71,0.087,32815.20913,26791.0402,9744.057623
2017-12-25 12:40:00,69535.01458599999,13.29,66.47,0.087,32541.44487,27070.88064,9922.689076
2017-12-25 12:50:00,69680.81716,13.69,64.94,0.086,32389.35361,27155.56919,10135.89436
2017-12-25 13:00:00,70117.23538999999,14.21,62.84,0.088,32839.54373,27118.74808,10158.94358
2017-12-25 13:10:00,70171.04184,14.7,60.13,0.089,32900.38023,27192.3903,10078.27131
2017-12-25 13:20:00,70180.01439,15.14,59.4,0.088,33028.13688,27096.65542,10055.22209
2017-12-25 13:30:00,70164.27700999999,15.59,59.13,0.088,32900.38023,26949.37097,10314.52581
2017-12-25 13:40:00,69354.24306,15.98,52.82,0.091,32657.03422,26595.88831,10101.32053
2017-12-25 13:50:00,69138.92872,16.41,52.22,0.087,32474.52471,26643.75575,10020.64826
2017-12-25 14:00:00,69393.31358,16.68,51.85,0.089,32699.61977,26632.70942,10060.98439
2017-12-25 14:10:00,69189.33111999999,17.05,50.55,0.085,32529.27757,26478.06075,10181.9928
2017-12-25 14:20:00,69379.0335,17.19,48.05,0.087,32365.01901,26820.49708,10193.51741
2017-12-25 14:30:00,69619.9753,17.43,48.51,0.09,32614.44867,26794.72231,10210.80432
2017-12-25 14:40:00,70052.07247999999,17.3,49.82,0.087,32669.20152,27218.16508,10164.70588
2017-12-25 14:50:00,70087.92902000001,17.7,48.21,0.085,32705.70342,27188.70819,10193.51741
2017-12-25 15:00:00,70047.40978,17.63,46.98,0.081,32517.11027,27273.39675,10256.90276
2017-12-25 15:10:00,69542.34247,17.58,47.34,0.08,32340.68441,27100.33753,10101.32053
2017-12-25 15:20:00,69018.735468,17.88,46.07,0.084,32200.76046,27045.10586,9772.869148
2017-12-25 15:30:00,68504.194888,17.9,45.94,0.09,31841.8251,26912.54986,9749.819928
2017-12-25 15:40:00,68137.57393700001,18.16,47.24,0.078,31738.40304,26603.25253,9795.918367
2017-12-25 15:50:00,68074.58989,17.74,47.61,0.08,31513.30798,26408.10064,10153.18127
2017-12-25 16:00:00,67837.20641500001,17.54,45.91,0.075,31537.64259,26330.77631,9968.787515
2017-12-25 16:10:00,67740.82026000001,17.55,50.04,0.075,31878.327,25778.45965,10084.03361
2017-12-25 16:20:00,68162.49295,17.26,53.41,0.078,31987.8327,26021.47898,10153.18127
2017-12-25 16:30:00,68859.96361,17.09,53.78,0.077,32164.25856,26231.35931,10464.34574
2017-12-25 16:40:00,69762.25857,16.93,53.98,0.075,32638.78327,26687.94109,10435.53421
2017-12-25 16:50:00,71199.33174,16.75,54.75,0.077,33131.55894,27148.20497,10919.56783
2017-12-25 17:00:00,73348.55322,16.45,55.05,0.075,33770.34221,27575.32986,12002.88115
2017-12-25 17:10:00,78257.58767000001,16.4,57.39,0.078,34914.06844,29202.82295,14140.69628
2017-12-25 17:20:00,83665.99145,16.16,58.45,0.076,37116.34981,31279.5336,15270.10804
2017-12-25 17:30:00,88516.97573,16.0,58.68,0.074,39853.9924,33220.00614,15442.97719
2017-12-25 17:40:00,90040.13244349998,15.87,59.55,0.077,40504.94297,33734.94937349999,15800.2401
2017-12-25 17:50:00,90716.31591349999,15.03,61.45,0.079,40869.96198,33734.94937349999,16111.40456
2017-12-25 18:00:00,90973.0488735,14.17,62.92,0.079,40821.29278,33734.94937349999,16416.80672
2017-12-25 18:10:00,90961.8675135,13.46,63.89,0.074,40936.88213,33734.94937349999,16290.03601
2017-12-25 18:20:00,90791.2039635,13.12,64.56,0.077,40760.45627,33734.94937349999,16295.79832
2017-12-25 18:30:00,90904.54390349999,12.83,65.12,0.078,40833.46008,33734.94937349999,16336.13445
2017-12-25 18:40:00,90714.62154349999,12.54,66.19,0.076,40401.52091,33734.94937349999,16578.15126
2017-12-25 18:50:00,90802.6628435,12.32,67.13,0.074,40431.93916,33734.94937349999,16635.77431
2017-12-25 19:00:00,90703.44019349999,12.11,67.83,0.077,40517.11027,33734.94937349999,16451.38055
2017-12-25 19:10:00,90673.0219435,11.84,68.89,0.075,40486.69202,33734.94937349999,16451.38055
2017-12-25 19:20:00,90388.0544235,11.79,69.39,0.075,40219.01141,33734.94937349999,16434.09364
2017-12-25 19:30:00,90143.7443735,11.8,69.36,0.083,39957.41445,33734.94937349999,16451.38055
2017-12-25 19:40:00,89261.27070000001,11.41,70.6,0.09,39482.88973,33632.40258,16145.97839
2017-12-25 19:50:00,88739.84737,11.17,71.7,0.09,39318.63118,33275.2378,16145.97839
2017-12-25 20:00:00,88770.57467999999,10.62,74.6,0.089,39306.46388,33260.50936,16203.60144
2017-12-25 20:10:00,90199.9767,11.24,76.8,0.086,39884.41065,33691.31635,16624.2497
2017-12-25 20:20:00,89929.8306735,10.58,77.5,0.088,39616.73004,33734.94937349999,16578.15126
2017-12-25 20:30:00,89463.0182435,11.13,78.3,0.082,39288.21293,33734.94937349999,16439.85594
2017-12-25 20:40:00,89255.27076999999,11.22,77.1,0.086,39123.95437,33599.26358,16532.05282
2017-12-25 20:50:00,89175.06395000001,11.32,77.1,0.085,39130.03802,33507.2108,16537.81513
2017-12-25 21:00:00,88582.86433,11.47,76.1,0.081,38825.85551,33150.04603,16606.96279
2017-12-25 21:10:00,87731.54197,11.55,75.0,0.084,38406.08365,33046.94692,16278.5114
2017-12-25 21:20:00,86600.84464,10.3,79.9,0.08,37730.79848,32873.8877,15996.15846
2017-12-25 21:30:00,85191.08510000001,10.29,80.3,0.084,37158.93536,32174.28659,15857.86315
2017-12-25 21:40:00,83765.75955000002,10.26,78.6,0.083,36282.88973,31596.19515,15886.67467
2017-12-25 21:50:00,82034.08757999999,10.1,79.0,0.086,35717.11027,30752.99172,15563.98559
2017-12-25 22:00:00,80786.68953,10.15,78.9,0.086,34974.90494,30576.25038,15235.53421
2017-12-25 22:10:00,79780.05283,10.22,78.7,0.082,34804.56274,29884.0135,15091.47659
2017-12-25 22:20:00,77944.6599,9.96,79.5,0.084,34184.03042,29107.08806,14653.54142
2017-12-25 22:30:00,76924.86782,10.02,79.6,0.082,33569.58175,28753.6054,14601.68067
2017-12-25 22:40:00,75389.98011,9.99,78.4,0.081,33022.05323,28267.56674,14100.36014
2017-12-25 22:50:00,73164.41898,9.88,79.2,0.083,31969.58175,27457.5023,13737.33493
2017-12-25 23:00:00,71045.48107,9.64,80.8,0.081,31032.69962,26632.70942,13380.07203
2017-12-25 23:10:00,69802.68853,9.66,80.8,0.089,30546.0076,25951.51887,13305.16206
2017-12-25 23:20:00,68163.86095,9.73,80.4,0.084,29761.21673,25402.88432,12999.7599
2017-12-25 23:30:00,66442.12077000001,9.71,80.6,0.085,29049.42966,24773.24333,12619.44778
2017-12-25 23:40:00,64533.393599999996,9.7,80.0,0.089,28234.22053,24077.32433,12221.84874
2017-12-25 23:50:00,63222.724910000004,9.7,79.0,0.084,27625.85551,23484.50445,12112.36495
2017-12-26 00:00:00,61680.26099,9.38,78.8,0.081,26968.82129,22818.04234,11893.39736
2017-12-26 00:10:00,60194.044089999996,9.06,80.2,0.084,26567.30038,22228.90457,11397.83914
2017-12-26 00:20:00,58806.54964,8.88,80.7,0.084,25971.10266,21650.81313,11184.63385
2017-12-26 00:30:00,57733.31575,8.96,81.0,0.086,25575.6654,21157.41025,11000.2401
2017-12-26 00:40:00,56654.272509999995,9.27,80.6,0.082,25028.13688,20568.27248,11057.86315
2017-12-26 00:50:00,55384.29068,9.02,80.0,0.084,24553.61217,19997.54526,10833.13325
2017-12-26 01:00:00,54214.695239999994,8.85,80.6,0.082,24073.0038,19585.14882,10556.54262
2017-12-26 01:10:00,53616.602029999995,8.95,80.2,0.082,23762.73764,19401.04326,10452.82113
2017-12-26 01:20:00,52759.306450000004,8.75,79.9,0.079,23385.55133,18955.50782,10418.2473
2017-12-26 01:30:00,52232.90121,8.49,80.6,0.082,23105.70342,18616.75361,10510.44418
2017-12-26 01:40:00,51254.62234,8.36,81.4,0.084,22771.10266,18266.95305,10216.56663
2017-12-26 01:50:00,50738.01813,8.39,82.1,0.085,22546.0076,18079.16539,10112.84514
2017-12-26 02:00:00,50306.422739999995,8.27,82.6,0.083,22436.5019,17843.51028,10026.41056
2017-12-26 02:10:00,49967.01943,7.88,83.8,0.082,22296.57795,17615.21939,10055.22209
2017-12-26 02:20:00,49605.712976,7.76,85.0,0.083,22211.40684,17471.61706,9922.689076
2017-12-26 02:30:00,49208.395198,7.76,85.6,0.082,22138.40304,17331.69684,9738.295318
2017-12-26 02:40:00,48835.694353,7.7,85.8,0.084,21907.22433,17184.4124,9744.057623
2017-12-26 02:50:00,48581.607857,7.57,85.9,0.081,21688.21293,17062.90273,9830.492197
2017-12-26 03:00:00,48593.279241,7.35,86.0,0.083,21676.04563,17000.30684,9916.926771
2017-12-26 03:10:00,48270.876768,7.21,86.1,0.085,21578.70722,16919.3004,9772.869148
2017-12-26 03:20:00,48088.076379,7.06,86.9,0.085,21669.96198,16772.01596,9646.098439
2017-12-26 03:30:00,47704.65375500001,7.03,86.7,0.083,21377.94677,16709.42007,9617.286915
2017-12-26 03:40:00,47863.909006999995,7.05,87.1,0.083,21262.35741,16794.10862,9807.442977
2017-12-26 03:50:00,47596.882313,7.34,87.3,0.082,21165.01901,16676.28107,9755.582233
2017-12-26 04:00:00,47227.585521,7.33,85.7,0.083,20939.92395,16768.33384,9519.327731
2017-12-26 04:10:00,47570.341056000005,7.25,85.5,0.084,21165.01901,16845.65818,9559.663866
2017-12-26 04:20:00,47374.547556000005,7.27,85.8,0.085,21043.34601,16783.06229,9548.139256
2017-12-26 04:30:00,47660.600783,7.38,85.9,0.084,21012.92776,16926.66462,9721.008403
2017-12-26 04:40:00,47244.887947,7.19,86.2,0.086,20921.673,16878.79718,9444.417767
2017-12-26 04:50:00,47533.210372,7.26,86.5,0.086,21000.76046,17059.22062,9473.229292
2017-12-26 05:00:00,47868.440470999994,7.16,85.6,0.085,21146.76806,17213.86929,9507.803121
2017-12-26 05:10:00,48418.48630799999,7.18,85.2,0.085,21463.11787,17228.59773,9726.770708
2017-12-26 05:20:00,48719.62566800001,7.37,84.7,0.082,21639.54373,17364.83584,9715.246098
2017-12-26 05:30:00,49115.71257,7.41,83.7,0.082,21858.55513,17622.58361,9634.57383
2017-12-26 05:40:00,49477.980923,7.56,83.2,0.082,21919.39163,17803.00706,9755.582233
2017-12-26 05:50:00,51590.67131,7.63,81.9,0.084,22783.26996,18683.0316,10124.36975
2017-12-26 06:00:00,52493.108250000005,7.36,82.3,0.082,23215.20913,19084.38171,10193.51741
2017-12-26 06:10:00,52182.727365,7.18,84.0,0.083,23294.29658,18896.59405,9991.836735
2017-12-26 06:20:00,51846.755884,6.74,86.1,0.084,23452.47148,18730.89905,9663.385354
2017-12-26 06:30:00,51991.835802,6.511,87.0,0.082,23519.39163,19010.73949,9461.704682
2017-12-26 06:40:00,51961.745852,6.767,86.8,0.083,23568.06084,18966.55416,9427.130852
2017-12-26 06:50:00,51471.584766,6.735,85.9,0.084,23342.96578,18966.55416,9162.064826
2017-12-26 07:00:00,51077.831192,6.633,86.5,0.08,23203.04183,19150.65971,8724.129652
2017-12-26 07:10:00,50569.157125,6.668,86.3,0.082,23154.37262,19261.12304,8153.661465
2017-12-26 07:20:00,49696.38116,6.429,86.9,0.079,22996.19772,18973.91838,7726.26506
2017-12-26 07:30:00,49021.58973,6.247,87.5,0.082,22825.85551,18469.46916,7726.26506
2017-12-26 07:40:00,48786.89226,6.303,87.8,0.085,22716.34981,18344.27739,7726.26506
2017-12-26 07:50:00,48213.27349,6.375,87.6,0.085,22345.24715,18141.76128,7726.26506
2017-12-26 08:00:00,49372.8342,6.278,87.5,0.08,22941.44487,18705.12427,7726.26506
2017-12-26 08:10:00,50328.91744,6.094,87.8,0.086,23507.22433,19095.42805,7726.26506
2017-12-26 08:20:00,51677.07504,6.205,88.0,0.083,24431.93916,19518.87082,7726.26506
2017-12-26 08:30:00,52442.98983,6.387,87.9,0.084,24821.29278,19894.44615,7727.2509
2017-12-26 08:40:00,53369.914539000005,6.536,87.4,0.082,25393.15589,20122.73704,7854.021609
2017-12-26 08:50:00,54511.347546,6.523,87.4,0.087,26013.68821,20424.67014,8072.989196
2017-12-26 09:00:00,55850.61847,6.405,86.9,0.085,26500.38023,20873.8877,8476.35054
2017-12-26 09:10:00,57197.959365,6.609,86.9,0.09,27078.327,21602.94569,8516.686675
2017-12-26 09:20:00,57838.15288800001,6.94,86.4,0.088,27358.1749,21842.28291,8637.695078
